id,occurrenceID,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758025,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758026,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758027,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758046,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758047,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758048,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758040,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758041,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758042,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758043,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758044,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758045,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758034,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758035,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758036,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758037,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758038,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758039,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758028,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758029,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758030,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758031,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758032,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:233661,INBO:MEETNET:OCC:0758033,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888216,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888217,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888218,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888219,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888220,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888221,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888240,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Leucorrhinia dubia,Animalia,Arthropoda,Insecta,Odonata,species,Venwitsnuitlibel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888234,meetnetten,HumanObservation,https://meetnetten.be,15,unknown,adult,copula,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888235,meetnetten,HumanObservation,https://meetnetten.be,28,male,adult,present,present,casual observation,Enallagma cyathigerum,Animalia,Arthropoda,Insecta,Odonata,species,Watersnuffel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888236,meetnetten,HumanObservation,https://meetnetten.be,4,female,adult,present,present,casual observation,Enallagma cyathigerum,Animalia,Arthropoda,Insecta,Odonata,species,Watersnuffel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888237,meetnetten,HumanObservation,https://meetnetten.be,20,unknown,adult,present,present,casual observation,Enallagma cyathigerum,Animalia,Arthropoda,Insecta,Odonata,species,Watersnuffel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888238,meetnetten,HumanObservation,https://meetnetten.be,11,unknown,adult,copula,present,casual observation,Enallagma cyathigerum,Animalia,Arthropoda,Insecta,Odonata,species,Watersnuffel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888239,meetnetten,HumanObservation,https://meetnetten.be,3,female,adult,egg laying,present,casual observation,Enallagma cyathigerum,Animalia,Arthropoda,Insecta,Odonata,species,Watersnuffel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888228,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888229,meetnetten,HumanObservation,https://meetnetten.be,11,unknown,adult,present,present,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888230,meetnetten,HumanObservation,https://meetnetten.be,37,unknown,adult,present,present,casual observation,Libellula quadrimaculata,Animalia,Arthropoda,Insecta,Odonata,species,Viervlek,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888231,meetnetten,HumanObservation,https://meetnetten.be,10,male,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888232,meetnetten,HumanObservation,https://meetnetten.be,6,female,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888233,meetnetten,HumanObservation,https://meetnetten.be,16,unknown,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888222,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888223,meetnetten,HumanObservation,https://meetnetten.be,446,unknown,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888224,meetnetten,HumanObservation,https://meetnetten.be,140,female,adult,egg laying,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888225,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Coenagrion scitulum,Animalia,Arthropoda,Insecta,Odonata,species,Gaffelwaterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888226,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,copula,present,casual observation,Coenagrion scitulum,Animalia,Arthropoda,Insecta,Odonata,species,Gaffelwaterjuffer,ICZN
INBO:MEETNET:EVENT:279109,INBO:MEETNET:OCC:0888227,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
INBO:MEETNET:EVENT:228732,INBO:MEETNET:OCC:0735731,meetnetten,HumanObservation,https://meetnetten.be,41,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:228732,INBO:MEETNET:OCC:0735732,meetnetten,HumanObservation,https://meetnetten.be,20,female,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:228732,INBO:MEETNET:OCC:0735733,meetnetten,HumanObservation,https://meetnetten.be,11,unknown,imago,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:228732,INBO:MEETNET:OCC:0735734,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,copula,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:228732,INBO:MEETNET:OCC:0735735,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:228732,INBO:MEETNET:OCC:0735736,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:228732,INBO:MEETNET:OCC:0735737,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133429,meetnetten,HumanObservation,https://meetnetten.be,25,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133430,meetnetten,HumanObservation,https://meetnetten.be,5,female,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133431,meetnetten,HumanObservation,https://meetnetten.be,11,unknown,adult,copula,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133432,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Aeshna cyanea,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe glazenmaker,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133433,meetnetten,HumanObservation,https://meetnetten.be,6,male,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133434,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133435,meetnetten,HumanObservation,https://meetnetten.be,16,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133436,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133437,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133438,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007922,INBO:MEETNET:OCC:0133439,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008769,INBO:MEETNET:OCC:0138852,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008769,INBO:MEETNET:OCC:0138846,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008769,INBO:MEETNET:OCC:0138847,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008769,INBO:MEETNET:OCC:0138848,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008769,INBO:MEETNET:OCC:0138849,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008769,INBO:MEETNET:OCC:0138850,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008769,INBO:MEETNET:OCC:0138851,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:009062,INBO:MEETNET:OCC:0140698,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:009062,INBO:MEETNET:OCC:0140699,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:009062,INBO:MEETNET:OCC:0140700,meetnetten,HumanObservation,https://meetnetten.be,6,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:009062,INBO:MEETNET:OCC:0140701,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:009062,INBO:MEETNET:OCC:0140702,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:009062,INBO:MEETNET:OCC:0140703,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:009062,INBO:MEETNET:OCC:0140704,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:255438,INBO:MEETNET:OCC:0839084,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:255438,INBO:MEETNET:OCC:0839085,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:255438,INBO:MEETNET:OCC:0839079,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:255438,INBO:MEETNET:OCC:0839080,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:255438,INBO:MEETNET:OCC:0839081,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:255438,INBO:MEETNET:OCC:0839082,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:255438,INBO:MEETNET:OCC:0839083,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494690,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494691,meetnetten,HumanObservation,https://meetnetten.be,4,male,adult,present,present,casual observation,Brachytron pratense,Animalia,Arthropoda,Insecta,Odonata,species,Glassnijder,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494692,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,egg laying,present,casual observation,Brachytron pratense,Animalia,Arthropoda,Insecta,Odonata,species,Glassnijder,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494693,meetnetten,HumanObservation,https://meetnetten.be,7,male,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494694,meetnetten,HumanObservation,https://meetnetten.be,5,unknown,imago,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494695,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494708,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494709,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494710,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494711,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494712,meetnetten,HumanObservation,https://meetnetten.be,10,unknown,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494713,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,imago,present,present,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494702,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494703,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494704,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494705,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,imago,present,present,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494706,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494707,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494696,meetnetten,HumanObservation,https://meetnetten.be,4,unknown,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494697,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494698,meetnetten,HumanObservation,https://meetnetten.be,13,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:055090,INBO:MEETNET:OCC:0494699,meetnetten,HumanObservation,https://meetnetten.be,82,unknown,adult,copula,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
